date;time;subject;blocknum;trialnum;trialcode;response;correct;cor2;latency;stimulusnumber1;stimulusitem1
13/12/2023;20:48:54;128;166;2;visAHA;6;0;;1723;56;1PVIP_116_otter.jpg
13/12/2023;20:48:54;128;167;2;visAHA;6;0;;1102;107;2PVIP_102_owl_gauss4.jpg
13/12/2023;20:48:54;128;168;2;visCATCH;6;1;;390;32;3PVIP_002_cockpit_gauss3.jpg
13/12/2023;20:48:54;128;169;2;visAHA;6;0;;2656;5;1PVIP_005_bell_gauss1.5.jpg
13/12/2023;20:48:54;128;170;2;visAHA;6;0;;1395;72;2PVIP_066_burro1_gauss3.jpg
13/12/2023;20:48:54;128;171;2;visCATCH;6;1;;1165;38;3PVIP_008_duck.new_gauss2.jpg
13/12/2023;20:48:54;128;172;2;visAHA;6;0;;621;77;2PVIP_071_chair1_gauss3.jpg
13/12/2023;20:48:54;128;173;2;visAHA;2;1;;3092;115;2PVIP_110_ski.new_gauss1.jpg
13/12/2023;20:48:54;128;173;3;solution_solved_VIS;2;1;;295;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
13/12/2023;20:48:54;128;173;4;solution_visAHA;Skifahrer;0;1;4370;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
13/12/2023;20:48:54;128;174;2;visCATCH;5;1;;2019;18;3PVIP_050_sloth_gauss4.jpg
13/12/2023;20:48:54;128;175;2;visAHA;5;0;;3208;11;1PVIP_011_butterfly2.jpg
13/12/2023;20:48:54;128;176;2;visCATCH;6;1;;2292;22;3PVIP_054_nashorn_gauss4.jpg
13/12/2023;20:48:54;128;177;2;visAHA;5;0;;2737;116;2PVIP_111_snake3.jpg
13/12/2023;20:48:54;128;178;2;visCATCH;5;1;;2286;43;3PVIP_013_grasshopper.new_gauss3.jpg
13/12/2023;20:48:54;128;179;2;visAHA;5;0;;1393;16;1PVIP_016_crone_gauss1.5.jpg
13/12/2023;20:48:54;128;180;2;visCATCH;4;1;;1166;50;3PVIP_021_leaf_gauss5.jpg
13/12/2023;20:48:54;128;181;2;visAHA;6;0;;1146;104;2PVIP_099_metro_gauss2.jpg
14/12/2023;15:10:27;131;2;2;visAHA;5;0;;7896;87;2PVIP_081_elephant2_gauss2.jpg
14/12/2023;15:10:27;131;3;2;visCATCH;5;1;;7856;2;3PVIP_033_auditorium1_gauss4.jpg
14/12/2023;15:10:27;131;4;2;visAHA;2;1;;4695;102;2PVIP_097_leopard7.jpg
14/12/2023;15:10:27;131;4;3;solution_solved_VIS;3;1;;3599;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;4;4;solution_visAHA;Gepard;0;2;9697;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;5;2;visAHA;5;0;;5050;70;2PVIP_064_bridge_gauss2.5.jpg
14/12/2023;15:10:27;131;6;2;visAHA;3;1;;3327;93;2PVIP_088_gun.jpg
14/12/2023;15:10:27;131;6;3;solution_solved_VIS;5;0;;2358;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;7;2;visAHA;4;0;;5493;109;2PVIP_104_piano.jpg
14/12/2023;15:10:27;131;8;2;visCATCH;5;1;;4615;52;3PVIP_023_lobster_gauss6.jpg
14/12/2023;15:10:27;131;9;2;visAHA;5;0;;4861;5;1PVIP_005_bell_gauss1.5.jpg
14/12/2023;15:10:27;131;10;2;visCATCH;4;1;;8528;57;3PVIP_028_peach_gauss3.jpg
14/12/2023;15:10:27;131;11;2;visAHA;3;1;;5703;18;1PVIP_018_dog3_gauss2.5.jpg
14/12/2023;15:10:27;131;11;3;solution_solved_VIS;3;1;;1502;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;11;4;solution_visAHA;Schiff;0;0;2753;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;12;2;visCATCH;3;0;;2370;50;3PVIP_021_leaf_gauss5.jpg
14/12/2023;15:10:27;131;12;3;solution_solved_VIScatch;5;1;;2384;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;13;2;visAHA;2;1;;2748;116;2PVIP_111_snake3.jpg
14/12/2023;15:10:27;131;13;3;solution_solved_VIS;2;1;;2528;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;13;4;solution_visAHA;Schlange;0;1;5071;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;14;2;visCATCH;5;1;;2845;29;3PVIP_061_wing1_gauss4.jpg
14/12/2023;15:10:27;131;15;2;visAHA;2;1;;2708;103;2PVIP_098_lion2.jpg
14/12/2023;15:10:27;131;15;3;solution_solved_VIS;2;1;;1019;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;15;4;solution_visAHA;Lýwe;0;1;2103;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;16;2;visAHA;5;0;;4469;69;2PVIP_063_brick_gauss5.jpg
14/12/2023;15:10:27;131;17;2;visCATCH;5;1;;3758;35;3PVIP_005_dalmation8_gauss6.jpg
14/12/2023;15:10:27;131;18;2;visAHA;6;0;;7168;55;1PVIP_082_erdbeere_gauss1.jpg
14/12/2023;15:10:27;131;19;2;visAHA;2;1;;4488;76;2PVIP_070_cauliflower.new_gauss3.jpg
14/12/2023;15:10:27;131;19;3;solution_solved_VIS;5;0;;2772;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;20;2;visCATCH;3;0;;8309;46;3PVIP_016_indri_gauss3.jpg
14/12/2023;15:10:27;131;20;3;solution_solved_VIScatch;5;1;;860;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;21;2;visAHA;4;0;;3951;20;1PVIP_020_fork.jpg
14/12/2023;15:10:27;131;22;2;visCATCH;3;0;;6334;23;3PVIP_055_tongue_gauss2.jpg
14/12/2023;15:10:27;131;22;3;solution_solved_VIScatch;5;1;;1135;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;23;2;visAHA;2;1;;3069;39;1PVIP_039_rat_gauss1.jpg
14/12/2023;15:10:27;131;23;3;solution_solved_VIS;2;1;;6606;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;23;4;solution_visAHA;Biber (aber Ratte?);0;2;17333;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;24;2;visAHA;2;1;;2181;37;1PVIP_037_pfau_gauss3.jpg
14/12/2023;15:10:27;131;24;3;solution_solved_VIS;2;1;;819;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;24;4;solution_visAHA;Pfau;0;1;2276;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;25;2;visAHA;5;0;;5108;119;2PVIP_114_wolf3.jpg
14/12/2023;15:10:27;131;26;2;visCATCH;5;1;;4497;11;3PVIP_042_bread2_gauss2.jpg
14/12/2023;15:10:27;131;27;2;visAHA;2;1;;7153;17;1PVIP_017_deer2_gauss1.jpg
14/12/2023;15:10:27;131;27;3;solution_solved_VIS;2;1;;557;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;27;4;solution_visAHA;Reh;0;2;1708;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;28;2;visCATCH;6;1;;6733;43;3PVIP_013_grasshopper.new_gauss3.jpg
14/12/2023;15:10:27;131;29;2;visAHA;4;0;;5277;25;1PVIP_025_hare.new_gauss2.jpg
14/12/2023;15:10:27;131;30;2;visAHA;2;1;;2437;8;1PVIP_008_boat2.jpg
14/12/2023;15:10:27;131;30;3;solution_solved_VIS;2;1;;1351;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;30;4;solution_visAHA;Schiff;0;2;2219;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;31;2;visCATCH;3;0;;4789;34;3PVIP_004_crab.new_gauss2.jpg
14/12/2023;15:10:27;131;31;3;solution_solved_VIScatch;5;1;;1693;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;32;2;visAHA;2;1;;2198;41;1PVIP_041_rose.jpg
14/12/2023;15:10:27;131;32;3;solution_solved_VIS;2;1;;1770;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;32;4;solution_visAHA;Rose;0;1;1414;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;33;2;visCATCH;6;1;;3248;33;3PVIP_003_boat3.jpg
14/12/2023;15:10:27;131;34;2;visAHA;2;1;;3110;51;1PVIP_051_wheat_gauss1.5.jpg
14/12/2023;15:10:27;131;34;3;solution_solved_VIS;2;1;;1112;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;34;4;solution_visAHA;Weizen;0;1;3850;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;35;2;visCATCH;5;1;;5318;48;3PVIP_018_kameleon1_gauss4.jpg
14/12/2023;15:10:27;131;36;2;visAHA;6;0;;3580;85;2PVIP_079_drumset_gauss5.jpg
14/12/2023;15:10:27;131;37;2;visCATCH;4;1;;2680;59;3PVIP_030_pigeon_gauss4.jpg
14/12/2023;15:10:27;131;38;2;visAHA;5;0;;6740;89;2PVIP_084_fish1_gauss3.jpg
14/12/2023;15:10:27;131;39;2;visAHA;6;0;;2689;118;2PVIP_113_whale.jpg
14/12/2023;15:10:27;131;40;2;visAHA;4;0;;5023;95;2PVIP_090_hawk_gauss4.jpg
14/12/2023;15:10:27;131;41;2;visAHA;3;1;;2353;43;1PVIP_043_snail.new_gauss2.5.jpg
14/12/2023;15:10:27;131;41;3;solution_solved_VIS;5;0;;1380;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;42;2;visCATCH;3;0;;7293;40;3PVIP_010_flamingo_gauss3.jpg
14/12/2023;15:10:27;131;42;3;solution_solved_VIScatch;5;1;;361;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;43;2;visAHA;5;0;;7524;74;2PVIP_068_carafe3.jpg
14/12/2023;15:10:27;131;44;2;visAHA;6;0;;2883;75;2PVIP_069_cat2.jpg
14/12/2023;15:10:27;131;45;2;visCATCH;5;1;;8354;51;3PVIP_022_llama_gauss3.jpg
14/12/2023;15:10:27;131;46;2;visAHA;3;1;;2052;46;1PVIP_046_tiger_gauss2.5.jpg
14/12/2023;15:10:27;131;46;3;solution_solved_VIS;3;1;;2086;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;46;4;solution_visAHA;Tiger;0;1;2309;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;47;2;visCATCH;3;0;;2628;49;3PVIP_020_key_gauss3.jpg
14/12/2023;15:10:27;131;47;3;solution_solved_VIScatch;6;1;;884;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;48;2;visAHA;3;1;;4150;22;1PVIP_022_frog2_gauss4.jpg
14/12/2023;15:10:27;131;48;3;solution_solved_VIS;6;0;;1186;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;49;2;visAHA;2;1;;5742;108;2PVIP_103_panda_gauss6.jpg
14/12/2023;15:10:27;131;49;3;solution_solved_VIS;5;0;;2051;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;50;2;visCATCH;4;1;;4977;5;3PVIP_036_bat_gauss4.jpg
14/12/2023;15:10:27;131;51;2;visAHA;4;0;;5939;27;1PVIP_027_squirrel.new_gauss4.jpg
14/12/2023;15:10:27;131;52;2;visCATCH;5;1;;4606;15;3PVIP_046_christ47_gauss2.jpg
14/12/2023;15:10:27;131;53;2;visAHA;3;1;;2701;50;1PVIP_050_typewriter_gauss5.5.jpg
14/12/2023;15:10:27;131;53;3;solution_solved_VIS;5;0;;1027;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;54;2;visCATCH;4;1;;5290;28;3PVIP_060_wine2_gauss5.jpg
14/12/2023;15:10:27;131;55;2;visAHA;3;1;;4804;120;2PVIP_115_woman.jpg
14/12/2023;15:10:27;131;55;3;solution_solved_VIS;6;0;;457;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;56;2;visAHA;4;0;;6626;3;1PVIP_003_beehive_gauss2.jpg
14/12/2023;15:10:27;131;57;2;visCATCH;3;0;;2457;3;3PVIP_034_axe.new_gauss2.jpg
14/12/2023;15:10:27;131;57;3;solution_solved_VIScatch;5;1;;1638;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;58;2;visAHA;5;0;;8088;29;1PVIP_029_leopard3.jpg
14/12/2023;15:10:27;131;59;2;visCATCH;4;1;;7129;18;3PVIP_050_sloth_gauss4.jpg
14/12/2023;15:10:27;131;60;2;visAHA;2;1;;1523;6;1PVIP_006_bike.jpg
14/12/2023;15:10:27;131;60;3;solution_solved_VIS;2;1;;552;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;60;4;solution_visAHA;Fahrrad;0;1;2861;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;61;2;visCATCH;5;1;;4549;58;3PVIP_029_pig_gauss3.jpg
14/12/2023;15:10:27;131;62;2;visAHA;5;0;;6027;33;1PVIP_033_nashorn_gauss2.jpg
14/12/2023;15:10:27;131;63;2;visAHA;2;1;;4036;54;1PVIP_054_toilet_gauss5.jpg
14/12/2023;15:10:27;131;63;3;solution_solved_VIS;3;1;;2354;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;63;4;solution_visAHA;Auto;0;0;2213;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;64;2;visCATCH;3;0;;3945;26;3PVIP_058_violin_gauss5.jpg
14/12/2023;15:10:27;131;64;3;solution_solved_VIScatch;5;1;;1069;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;65;2;visAHA;2;1;;1596;73;2PVIP_067_carafe2.jpg
14/12/2023;15:10:27;131;65;3;solution_solved_VIS;2;1;;1960;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;65;4;solution_visAHA;Gefýý;0;0;18824;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;66;2;visAHA;6;0;;2921;101;2PVIP_096_lamb_gauss3.jpg
14/12/2023;15:10:27;131;67;2;visAHA;5;0;;3567;110;2PVIP_105_puppy1_gauss3.jpg
14/12/2023;15:10:27;131;68;2;visAHA;3;1;;3628;79;2PVIP_073_coffee_gauss5.jpg
14/12/2023;15:10:27;131;68;3;solution_solved_VIS;3;1;;1066;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;68;4;solution_visAHA;Krug;0;0;2183;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;69;2;visAHA;6;0;;4960;106;2PVIP_101_orange.jpg
14/12/2023;15:10:27;131;70;2;visAHA;2;1;;2026;11;1PVIP_011_butterfly2.jpg
14/12/2023;15:10:27;131;70;3;solution_solved_VIS;2;1;;1138;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;70;4;solution_visAHA;Schmetterling;0;1;2964;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;71;2;visCATCH;3;0;;4967;38;3PVIP_008_duck.new_gauss2.jpg
14/12/2023;15:10:27;131;71;3;solution_solved_VIScatch;5;1;;1006;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;72;2;visAHA;4;0;;3939;14;1PVIP_014_chipmunk_gauss2.jpg
14/12/2023;15:10:27;131;73;2;visAHA;2;1;;1961;1;1PVIP_001_accordi2_gauss4.jpg
14/12/2023;15:10:27;131;73;3;solution_solved_VIS;2;1;;367;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;73;4;solution_visAHA;Akkordion;0;1;2409;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;74;2;visAHA;3;1;;3525;32;1PVIP_032_mountain_gauss3.5.jpg
14/12/2023;15:10:27;131;74;3;solution_solved_VIS;6;0;;1493;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;75;2;visAHA;2;1;;3315;71;2PVIP_065_bulldog5_gauss3.jpg
14/12/2023;15:10:27;131;75;3;solution_solved_VIS;3;1;;2457;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;75;4;solution_visAHA;Nashorn;0;0;2351;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;76;2;visCATCH;5;1;;2996;16;3PVIP_047_clown1_gauss4.jpg
14/12/2023;15:10:27;131;77;2;visAHA;3;1;;7330;44;1PVIP_044_snake_gauss1.5.jpg
14/12/2023;15:10:27;131;77;3;solution_solved_VIS;3;1;;870;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;77;4;solution_visAHA;Schlange;0;1;3581;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;78;2;visCATCH;5;1;;5002;41;3PVIP_011_football_gauss3.jpg
14/12/2023;15:10:27;131;79;2;visAHA;3;1;;3395;56;1PVIP_116_otter.jpg
14/12/2023;15:10:27;131;79;3;solution_solved_VIS;2;1;;1454;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;79;4;solution_visAHA;Marder;0;2;2670;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;80;2;visAHA;5;0;;3802;2;1PVIP_002_arrow_gauss2.jpg
14/12/2023;15:10:27;131;81;2;visAHA;2;1;;4145;4;1PVIP_004_beetle1_gauss2.5.jpg
14/12/2023;15:10:27;131;81;3;solution_solved_VIS;3;1;;1197;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;81;4;solution_visAHA;Hornkýfer;0;2;5958;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;82;2;visCATCH;6;1;;3953;32;3PVIP_002_cockpit_gauss3.jpg
14/12/2023;15:10:27;131;83;2;visAHA;5;0;;3438;90;2PVIP_085_frog5.jpg
14/12/2023;15:10:27;131;84;2;visCATCH;6;1;;3302;20;3PVIP_052_cat3.jpg
14/12/2023;15:10:27;131;85;2;visAHA;2;1;;3419;82;2PVIP_076_computer.new_gauss5.jpg
14/12/2023;15:10:27;131;85;3;solution_solved_VIS;2;1;;1120;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;85;4;solution_visAHA;Laptop;0;1;1820;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;86;2;visCATCH;4;1;;2998;9;3PVIP_040_blossom2_gauss2.jpg
14/12/2023;15:10:27;131;87;2;visAHA;3;1;;3293;113;2PVIP_108_shark1_gauss3.jpg
14/12/2023;15:10:27;131;87;3;solution_solved_VIS;5;0;;832;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;88;2;visAHA;3;1;;2314;30;1PVIP_030_lion1_gauss2.5.jpg
14/12/2023;15:10:27;131;88;3;solution_solved_VIS;2;1;;858;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;88;4;solution_visAHA;Lýwe;0;1;2012;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;89;2;visCATCH;5;1;;4800;1;3PVIP_032_ameise_gauss2.jpg
14/12/2023;15:10:27;131;90;2;visAHA;4;0;;4619;91;2PVIP_086_girl.jpg
14/12/2023;15:10:27;131;91;2;visAHA;2;1;;1190;67;2PVIP_061_boat_gauss3.jpg
14/12/2023;15:10:27;131;91;3;solution_solved_VIS;2;1;;746;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;91;4;solution_visAHA;Boot;0;1;1504;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
14/12/2023;15:10:27;131;92;2;visAHA;3;1;;4213;36;1PVIP_036_pen2.jpg
14/12/2023;15:10:27;131;92;3;solution_solved_VIS;5;0;;910;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;93;2;visCATCH;5;1;;2863;44;3PVIP_014_gun_gauss3.jpg
14/12/2023;15:10:27;131;94;2;visAHA;2;1;;1798;111;2PVIP_106_saxophone1_gauss3.jpg
14/12/2023;15:10:27;131;94;3;solution_solved_VIS;6;0;;729;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;95;2;visCATCH;4;1;;2936;53;3PVIP_024_mole_gauss2.jpg
14/12/2023;15:10:27;131;96;2;visAHA;5;0;;3684;15;1PVIP_015_crocodile1_gauss2.5.jpg
14/12/2023;15:10:27;131;97;2;visCATCH;3;0;;2637;37;3PVIP_007_dolphin.new_gauss3.jpg
14/12/2023;15:10:27;131;97;3;solution_solved_VIScatch;5;1;;670;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
14/12/2023;15:10:27;131;98;2;visAHA;5;0;;2048;99;2PVIP_094_kettle2_gauss3.jpg
14/12/2023;15:10:27;131;99;2;visCATCH;5;1;;4219;4;3PVIP_035_basket_gauss3.jpg
14/12/2023;15:10:27;131;100;2;visAHA;2;1;;3595;60;1PVIP_120_toaster.jpg
